tarih,yil,ay,ilce,tuketim,ortalama_sicaklik,ortalama_nem
2016-10,2016,10,BAĞCILAR,10579632.402,15.92677419354839,91.34193548387097
2016-11,2016,11,BAĞCILAR,22950116.629,12.05166666666667,73.55933333333334
2016-12,2016,12,BAĞCILAR,41199911.175,4.892580645161291,77.5722580645161
2017-01,2017,1,BAĞCILAR,48616656.595,3.509032258064516,83.33580645161292
2017-02,2017,2,BAĞCILAR,36536638.233,7.834999999999998,74.46821428571427
2017-03,2017,3,BAĞCILAR,29651312.078,9.70838709677419,76.90064516129033
2017-04,2017,4,BAĞCILAR,18891490.359,12.94666666666667,67.18299999999999
2017-05,2017,5,BAĞCILAR,9136500.976,17.95064516129032,74.11
2017-06,2017,6,BAĞCILAR,6087678.951,23.84966666666667,70.71633333333332
2017-07,2017,7,BAĞCILAR,5743594.007,24.40935483870968,68.10870967741936
2017-08,2017,8,BAĞCILAR,5743265.106,24.18580645161291,74.0583870967742
2017-09,2017,9,BAĞCILAR,5839356.608,22.02855555555556,71.20799999999998
2017-10,2017,10,BAĞCILAR,10452131.641,15.13064516129032,73.77419354838712
2017-11,2017,11,BAĞCILAR,21928210.281,12.107,78.23266666666669
2017-12,2017,12,BAĞCILAR,27224001.988,10.66870967741935,71.81806451612904
2018-01,2018,1,BAĞCILAR,42063628.45,7.359032258064518,77.66612903225808
2018-02,2018,2,BAĞCILAR,33571570.21,7.766785714285715,81.79678571428573
2018-03,2018,3,BAĞCILAR,31395577.49,11.05451612903226,75.08387
2018-04,2018,4,BAĞCILAR,14792493.792,14.56633333333333,68.99233333333333
2018-05,2018,5,BAĞCILAR,8809737.436,18.65,76.12322580645161
2018-06,2018,6,BAĞCILAR,6142618.679,22.926,70.84999999999998
2018-07,2018,7,BAĞCILAR,6008523.988,25.3383870967742,68.6541935483871
2018-08,2018,8,BAĞCILAR,5098560.151,25.89193548387097,69.28064516129034
2018-09,2018,9,BAĞCILAR,6423060.452,21.67666666666667,74.05966666666664
2018-10,2018,10,BAĞCILAR,9354891.434,17.18645161290322,75.62032258064518
2018-11,2018,11,BAĞCILAR,21385683.288,12.56166666666667,81.14666666666666
2018-12,2018,12,BAĞCILAR,41133804.21,7.041935483870969,81.63290322580644
2019-01,2019,1,BAĞCILAR,44821679.947,7.139677419354839,75.75419354838712
2019-02,2019,2,BAĞCILAR,36188127.449,6.765357142857146,79.48428571428573
2019-03,2019,3,BAĞCILAR,31204570.099,10.19096774193548,66.9951612903226
2019-04,2019,4,BAĞCILAR,21912313.517,12.675,70.57966666666667
2019-05,2019,5,BAĞCILAR,9610234.81099999,19.94129032258065,64.7206451612903
2019-06,2019,6,BAĞCILAR,5891157.539,24.51833333333333,70.83999999999999
2019-07,2019,7,BAĞCILAR,6484281.008,24.24967741935484,69.57903225806453
2019-08,2019,8,BAĞCILAR,5647874.53,24.96290322580645,71.70967741935483
2019-09,2019,9,BAĞCILAR,6612222.152,22.07999999999999,66.96233333333332
2019-10,2019,10,BAĞCILAR,8339410.368,18.15709677419355,78.91161290322583
2019-11,2019,11,BAĞCILAR,12479451.023,16.57133333333333,75.33333333333331
2019-12,2019,12,BAĞCILAR,31434305.414,10.42709677419355,77.38032258064517
2020-01,2020,1,BAĞCILAR,44055091.355,7.253870967741936,77.20225806451612
2020-02,2020,2,BAĞCILAR,36244025.182,9.32896551724138,71.10724137931035
2020-03,2020,3,BAĞCILAR,31088778.568,11.17129032258065,73.58548387096776
2020-04,2020,4,BAĞCILAR,19326774.69,12.94933333333333,66.21133333333333
2020-05,2020,5,BAĞCILAR,8437756.45,18.80774193548387,68.84709677419355
2020-06,2020,6,BAĞCILAR,7383878.866,23.35433333333333,69.90566666666668
2020-07,2020,7,BAĞCILAR,6618685.862,24.83032258064516,70.88903225806452
2020-08,2020,8,BAĞCILAR,6155798.393,25.20709677419355,68.63064516129033
2020-09,2020,9,BAĞCILAR,6834679.868,23.84300000000001,69.44833333333332
2020-10,2020,10,BAĞCILAR,8097765.466,20.23870967741935,72.20741935483872
2020-11,2020,11,BAĞCILAR,23222548.696,12.15,78.13266666666668
2020-12,2020,12,BAĞCILAR,31877958.365,11.36129032258064,78.92612903225806
2021-01,2021,1,BAĞCILAR,36624187.761,8.16741935483871,76.92935483870966
2021-02,2021,2,BAĞCILAR,35113705.851,7.53357142857143,77.56642857142859
2021-03,2021,3,BAĞCILAR,40203717.072,7.134193548387097,77.57032258064515
2021-04,2021,4,BAĞCILAR,25839357.718,11.77666666666667,74.41399999999999
2021-05,2021,5,BAĞCILAR,8933519.224,18.87645161290323,64.84387096774192
2021-06,2021,6,BAĞCILAR,7917773.358,21.182,74.67166666666668
2021-07,2021,7,BAĞCILAR,5804600.26,25.64193548387097,70.86451612903224
2021-08,2021,8,BAĞCILAR,6210870.584,25.82903225806452,65.75032258064516
2021-09,2021,9,BAĞCILAR,7188993.532,20.10333333333334,70.51299999999999
2021-10,2021,10,BAĞCILAR,12745116.666,14.81225806451613,80.61000000000001
2015-01,2015,1,BAHÇELİEVLER,39177721.195,6.786666666666667,76.958
2015-02,2015,2,BAHÇELİEVLER,33919141.916,6.982500000000001,82.1917857142857
2015-03,2015,3,BAHÇELİEVLER,32136821.611,8.2225,79.63714285714286
2015-04,2015,4,BAHÇELİEVLER,20374962.454,12.74384615384615,65.70884615384615
2015-05,2015,5,BAHÇELİEVLER,8002269.887,18.71903225806452,70.36419354838709
2015-06,2015,6,BAHÇELİEVLER,6499298.33,21.09066666666667,75.74733333333333
2015-07,2015,7,BAHÇELİEVLER,5435348.859,24.55142857142857,71.18749999999999
2015-08,2015,8,BAHÇELİEVLER,5237368.194,25.65285714285714,71.54928571428572
2015-09,2015,9,BAHÇELİEVLER,5835273.726,23.01833333333333,77.19066666666666
2015-10,2015,10,BAHÇELİEVLER,9922287.058,16.28548387096774,82.49774193548384
2015-11,2015,11,BAHÇELİEVLER,16199579.312,14.00533333333334,77.87866666666666
2015-12,2015,12,BAHÇELİEVLER,32344543.704,7.71516129032258,81.3674193548387
2016-01,2016,1,BAHÇELİEVLER,40543298.262,6.197741935483872,78.43064516129033
2016-02,2016,2,BAHÇELİEVLER,27994690.385,11.01551724137931,76.18344827586208
2016-03,2016,3,BAHÇELİEVLER,25690181.926,11.28548387096774,71.54806451612903
2016-04,2016,4,BAHÇELİEVLER,10815540.512,16.966,59.40666666666668
2016-05,2016,5,BAHÇELİEVLER,8641257.149,18.64870967741936,68.51129032258065
2016-06,2016,6,BAHÇELİEVLER,6326989.741,23.70533333333333,67.00066666666666
2016-07,2016,7,BAHÇELİEVLER,4701567.222,25.25967741935484,68.12096774193549
2016-08,2016,8,BAHÇELİEVLER,5143092.754,25.54258064516129,74.07129032258067
2016-09,2016,9,BAHÇELİEVLER,5395888.226,21.45,69.074
2016-10,2016,10,BAHÇELİEVLER,10478063.676,15.92677419354839,91.34193548387097
2016-11,2016,11,BAHÇELİEVLER,22979774.403,12.05166666666667,73.55933333333334
2016-12,2016,12,BAHÇELİEVLER,41251092.083,4.892580645161291,77.5722580645161
2017-01,2017,1,BAHÇELİEVLER,48302244.213,3.509032258064516,83.33580645161292
2017-02,2017,2,BAHÇELİEVLER,36754279.226,7.834999999999998,74.46821428571427
2017-03,2017,3,BAHÇELİEVLER,29520091.365,9.70838709677419,76.90064516129033
2017-04,2017,4,BAHÇELİEVLER,18728131.766,12.94666666666667,67.18299999999999
2017-05,2017,5,BAHÇELİEVLER,8576889.691,17.95064516129032,74.11
2017-06,2017,6,BAHÇELİEVLER,5648814.492,23.84966666666667,70.71633333333332
2017-07,2017,7,BAHÇELİEVLER,5251272.393,24.40935483870968,68.10870967741936
2017-08,2017,8,BAHÇELİEVLER,5044124.234,24.18580645161291,74.0583870967742
2017-09,2017,9,BAHÇELİEVLER,5367731.348,22.02855555555556,71.20799999999998
2017-10,2017,10,BAHÇELİEVLER,9905769.34,15.13064516129032,73.77419354838712
2017-11,2017,11,BAHÇELİEVLER,21277256.611,12.107,78.23266666666669
2017-12,2017,12,BAHÇELİEVLER,26229857.454,10.66870967741935,71.81806451612904
2018-01,2018,1,BAHÇELİEVLER,40455849.902,7.359032258064518,77.66612903225808
2018-02,2018,2,BAHÇELİEVLER,32362782.969,7.766785714285715,81.79678571428573
2018-03,2018,3,BAHÇELİEVLER,30301214.887,11.05451612903226,75.08387
2018-04,2018,4,BAHÇELİEVLER,13996564.88,14.56633333333333,68.99233333333333
2018-05,2018,5,BAHÇELİEVLER,7982141.119,18.65,76.12322580645161
2018-06,2018,6,BAHÇELİEVLER,5407653.998,22.926,70.84999999999998
2018-07,2018,7,BAHÇELİEVLER,5218301.628,25.3383870967742,68.6541935483871
2018-08,2018,8,BAHÇELİEVLER,4359386.015,25.89193548387097,69.28064516129034
2018-09,2018,9,BAHÇELİEVLER,5696460.758,21.67666666666667,74.05966666666664
2018-10,2018,10,BAHÇELİEVLER,8438168.171,17.18645161290322,75.62032258064518
2018-11,2018,11,BAHÇELİEVLER,20190515.943,12.56166666666667,81.14666666666666
2018-12,2018,12,BAHÇELİEVLER,39015667.162,7.041935483870969,81.63290322580644
2019-01,2019,1,BAHÇELİEVLER,42566790.691,7.139677419354839,75.75419354838712
2019-02,2019,2,BAHÇELİEVLER,34319424.78,6.765357142857146,79.48428571428573
2019-03,2019,3,BAHÇELİEVLER,29428327.071,10.19096774193548,66.9951612903226
2019-04,2019,4,BAHÇELİEVLER,20261291.06,12.675,70.57966666666667
2019-05,2019,5,BAHÇELİEVLER,8375360.974,19.94129032258065,64.7206451612903
2019-06,2019,6,BAHÇELİEVLER,5045770.543,24.51833333333333,70.83999999999999
2019-07,2019,7,BAHÇELİEVLER,5469726.873,24.24967741935484,69.57903225806453
2019-08,2019,8,BAHÇELİEVLER,4694241.049,24.96290322580645,71.70967741935483
2019-09,2019,9,BAHÇELİEVLER,5806652.167,22.07999999999999,66.96233333333332
2019-10,2019,10,BAHÇELİEVLER,7445056.831,18.15709677419355,78.91161290322583
2019-11,2019,11,BAHÇELİEVLER,11281334.31,16.57133333333333,75.33333333333331
2019-12,2019,12,BAHÇELİEVLER,29159332.024,10.42709677419355,77.38032258064517
2020-01,2020,1,BAHÇELİEVLER,40864137.235,7.253870967741936,77.20225806451612
2020-02,2020,2,BAHÇELİEVLER,33614840.292,9.32896551724138,71.10724137931035
2020-03,2020,3,BAHÇELİEVLER,28100961.459,11.17129032258065,73.58548387096776
2020-04,2020,4,BAHÇELİEVLER,17635815.801,12.94933333333333,66.21133333333333
2020-05,2020,5,BAHÇELİEVLER,7558502.659,18.80774193548387,68.84709677419355
2020-06,2020,6,BAHÇELİEVLER,6149746.482,23.35433333333333,69.90566666666668
2020-07,2020,7,BAHÇELİEVLER,5071198.189,24.83032258064516,70.88903225806452
2020-08,2020,8,BAHÇELİEVLER,4964534.148,25.20709677419355,68.63064516129033
2020-09,2020,9,BAHÇELİEVLER,5591056.574,23.84300000000001,69.44833333333332
2020-10,2020,10,BAHÇELİEVLER,6799946.173,20.23870967741935,72.20741935483872
2020-11,2020,11,BAHÇELİEVLER,20289623.511,12.15,78.13266666666668
2020-12,2020,12,BAHÇELİEVLER,28009620.93,11.36129032258064,78.92612903225806
2021-01,2021,1,BAHÇELİEVLER,32642656.036,8.16741935483871,76.92935483870966
2021-02,2021,2,BAHÇELİEVLER,31219282.278,7.53357142857143,77.56642857142859
2021-03,2021,3,BAHÇELİEVLER,35647634.671,7.134193548387097,77.57032258064515
2021-04,2021,4,BAHÇELİEVLER,22540027.382,11.77666666666667,74.41399999999999
2021-05,2021,5,BAHÇELİEVLER,7548134.278,18.87645161290323,64.84387096774192
2021-06,2021,6,BAHÇELİEVLER,6636480.538,21.182,74.67166666666668
2021-07,2021,7,BAHÇELİEVLER,4946256.219,25.64193548387097,70.86451612903224
2021-08,2021,8,BAHÇELİEVLER,5282617.143,25.82903225806452,65.75032258064516
2021-09,2021,9,BAHÇELİEVLER,6048061.054,20.10333333333334,70.51299999999999
2021-10,2021,10,BAHÇELİEVLER,10902937.346,14.81225806451613,80.61000000000001
2015-01,2015,1,BAKIRKÖY,32062785.307,6.786666666666667,76.958
2015-02,2015,2,BAKIRKÖY,27720591.258,6.982500000000001,82.1917857142857
2015-03,2015,3,BAKIRKÖY,26902872.587,8.2225,79.63714285714286
2015-04,2015,4,BAKIRKÖY,18585993.611,12.74384615384615,65.70884615384615
2015-05,2015,5,BAKIRKÖY,8412055.849,18.71903225806452,70.36419354838709
2015-06,2015,6,BAKIRKÖY,6611049.762,21.09066666666667,75.74733333333333
2015-07,2015,7,BAKIRKÖY,6358343.383,24.55142857142857,71.18749999999999
2015-08,2015,8,BAKIRKÖY,6124931.724,25.65285714285714,71.54928571428572
2015-09,2015,9,BAKIRKÖY,6345954.376,23.01833333333333,77.19066666666666
2015-10,2015,10,BAKIRKÖY,10073754.647,16.28548387096774,82.49774193548384
2015-11,2015,11,BAKIRKÖY,15888328.788,14.00533333333334,77.87866666666666
2015-12,2015,12,BAKIRKÖY,26579529.009,7.71516129032258,81.3674193548387
2016-01,2016,1,BAKIRKÖY,31853641.184,6.197741935483872,78.43064516129033
2016-02,2016,2,BAKIRKÖY,23582925.513,11.01551724137931,76.18344827586208
2016-03,2016,3,BAKIRKÖY,23493849.776,11.28548387096774,71.54806451612903
2016-04,2016,4,BAKIRKÖY,11714289.18,16.966,59.40666666666668
2016-05,2016,5,BAKIRKÖY,9666011.18,18.64870967741936,68.51129032258065
2016-06,2016,6,BAKIRKÖY,7026212.729,23.70533333333333,67.00066666666666
2016-07,2016,7,BAKIRKÖY,6761245.817,25.25967741935484,68.12096774193549
2016-08,2016,8,BAKIRKÖY,6807812.339,25.54258064516129,74.07129032258067
2016-09,2016,9,BAKIRKÖY,6995609.091,21.45,69.074
2016-10,2016,10,BAKIRKÖY,9766042.538,15.92677419354839,91.34193548387097
2016-11,2016,11,BAKIRKÖY,20194639.426,12.05166666666667,73.55933333333334
2016-12,2016,12,BAKIRKÖY,32147023.247,4.892580645161291,77.5722580645161
2017-01,2017,1,BAKIRKÖY,37388773.482,3.509032258064516,83.33580645161292
2017-02,2017,2,BAKIRKÖY,29093425.853,7.834999999999998,74.46821428571427
2017-03,2017,3,BAKIRKÖY,24322018.974,9.70838709677419,76.90064516129033
2017-04,2017,4,BAKIRKÖY,16199854.015,12.94666666666667,67.18299999999999
2017-05,2017,5,BAKIRKÖY,8427136.288,17.95064516129032,74.11
2017-06,2017,6,BAKIRKÖY,6042151.121,23.84966666666667,70.71633333333332
2017-07,2017,7,BAKIRKÖY,6239381.008,24.40935483870968,68.10870967741936
2017-08,2017,8,BAKIRKÖY,6271973.271,24.18580645161291,74.0583870967742
2017-09,2017,9,BAKIRKÖY,6531803.092,22.02855555555556,71.20799999999998
2017-10,2017,10,BAKIRKÖY,10906658.501,15.13064516129032,73.77419354838712
2017-11,2017,11,BAKIRKÖY,19793791.131,12.107,78.23266666666669
2017-12,2017,12,BAKIRKÖY,23380952.112,10.66870967741935,71.81806451612904
2018-01,2018,1,BAKIRKÖY,32600531.339,7.359032258064518,77.66612903225808
2018-02,2018,2,BAKIRKÖY,26837537.838,7.766785714285715,81.79678571428573
2018-03,2018,3,BAKIRKÖY,26237860.607,11.05451612903226,75.08387
2018-04,2018,4,BAKIRKÖY,14030055.196,14.56633333333333,68.99233333333333
2018-05,2018,5,BAKIRKÖY,8611292.153,18.65,76.12322580645161
2018-06,2018,6,BAKIRKÖY,6195097.584,22.926,70.84999999999998
2018-07,2018,7,BAKIRKÖY,6237755.883,25.3383870967742,68.6541935483871
2018-08,2018,8,BAKIRKÖY,6077544.75,25.89193548387097,69.28064516129034
2018-09,2018,9,BAKIRKÖY,6503460.501,21.67666666666667,74.05966666666664
2018-10,2018,10,BAKIRKÖY,9203628.389,17.18645161290322,75.62032258064518
2018-11,2018,11,BAKIRKÖY,17922849.135,12.56166666666667,81.14666666666666
2018-12,2018,12,BAKIRKÖY,31235977.662,7.041935483870969,81.63290322580644
2019-01,2019,1,BAKIRKÖY,34151360.773,7.139677419354839,75.75419354838712
2019-02,2019,2,BAKIRKÖY,27967949.633,6.765357142857146,79.48428571428573
2019-03,2019,3,BAKIRKÖY,25871696.21,10.19096774193548,66.9951612903226
2019-04,2019,4,BAKIRKÖY,17128648.937,12.675,70.57966666666667
2019-05,2019,5,BAKIRKÖY,7292251.276,19.94129032258065,64.7206451612903
2019-06,2019,6,BAKIRKÖY,4947981.526,24.51833333333333,70.83999999999999
2019-07,2019,7,BAKIRKÖY,5083134.175,24.24967741935484,69.57903225806453
2019-08,2019,8,BAKIRKÖY,5265685.063,24.96290322580645,71.70967741935483
2019-09,2019,9,BAKIRKÖY,5578563.107,22.07999999999999,66.96233333333332
2019-10,2019,10,BAKIRKÖY,6671625.871,18.15709677419355,78.91161290322583
2019-11,2019,11,BAKIRKÖY,10483911.014,16.57133333333333,75.33333333333331
2019-12,2019,12,BAKIRKÖY,23739108.702,10.42709677419355,77.38032258064517
2020-01,2020,1,BAKIRKÖY,31302746.198,7.253870967741936,77.20225806451612
2020-02,2020,2,BAKIRKÖY,26822545.529,9.32896551724138,71.10724137931035
2020-03,2020,3,BAKIRKÖY,22887058.132,11.17129032258065,73.58548387096776
2020-04,2020,4,BAKIRKÖY,16542765.438,12.94933333333333,66.21133333333333
2020-05,2020,5,BAKIRKÖY,7784767.422,18.80774193548387,68.84709677419355
2020-06,2020,6,BAKIRKÖY,5597607.523,23.35433333333333,69.90566666666668
2020-07,2020,7,BAKIRKÖY,4974654.255,24.83032258064516,70.88903225806452
2020-08,2020,8,BAKIRKÖY,5212450.784,25.20709677419355,68.63064516129033
2020-09,2020,9,BAKIRKÖY,5568286.184,23.84300000000001,69.44833333333332
2020-10,2020,10,BAKIRKÖY,6819649.884,20.23870967741935,72.20741935483872
2020-11,2020,11,BAKIRKÖY,17564279.654,12.15,78.13266666666668
2020-12,2020,12,BAKIRKÖY,22584721.366,11.36129032258064,78.92612903225806
2021-01,2021,1,BAKIRKÖY,26327879.508,8.16741935483871,76.92935483870966
2021-02,2021,2,BAKIRKÖY,25181241.988,7.53357142857143,77.56642857142859
2021-03,2021,3,BAKIRKÖY,28503869.384,7.134193548387097,77.57032258064515
2021-04,2021,4,BAKIRKÖY,18963698.952,11.77666666666667,74.41399999999999
2021-05,2021,5,BAKIRKÖY,7390327.678,18.87645161290323,64.84387096774192
2021-06,2021,6,BAKIRKÖY,6242597.235,21.182,74.67166666666668
2021-07,2021,7,BAKIRKÖY,5781225.959,25.64193548387097,70.86451612903224
2021-08,2021,8,BAKIRKÖY,5574517.703,25.82903225806452,65.75032258064516
2021-09,2021,9,BAKIRKÖY,4338974.186,20.10333333333334,70.51299999999999
2021-10,2021,10,BAKIRKÖY,8929985.371,14.81225806451613,80.61000000000001
2015-01,2015,1,BAŞAKŞEHİR,20179928.905,6.786666666666667,76.958
2015-02,2015,2,BAŞAKŞEHİR,17538593.225,6.982500000000001,82.1917857142857
2015-03,2015,3,BAŞAKŞEHİR,17262955.152,8.2225,79.63714285714286
2015-04,2015,4,BAŞAKŞEHİR,12080521.741,12.74384615384615,65.70884615384615
2015-05,2015,5,BAŞAKŞEHİR,6777120.174,18.71903225806452,70.36419354838709
2015-06,2015,6,BAŞAKŞEHİR,5893349.846,21.09066666666667,75.74733333333333
2015-07,2015,7,BAŞAKŞEHİR,5197017.357,24.55142857142857,71.18749999999999
2015-08,2015,8,BAŞAKŞEHİR,5310083.153,25.65285714285714,71.54928571428572
2015-09,2015,9,BAŞAKŞEHİR,5177247.462,23.01833333333333,77.19066666666666
2015-10,2015,10,BAŞAKŞEHİR,8320098.119,16.28548387096774,82.49774193548384
2015-11,2015,11,BAŞAKŞEHİR,11360223.354,14.00533333333334,77.87866666666666
2015-12,2015,12,BAŞAKŞEHİR,18365787.068,7.71516129032258,81.3674193548387
2016-01,2016,1,BAŞAKŞEHİR,21663955.266,6.197741935483872,78.43064516129033
2016-02,2016,2,BAŞAKŞEHİR,16289819.903,11.01551724137931,76.18344827586208
2016-03,2016,3,BAŞAKŞEHİR,15472652.994,11.28548387096774,71.54806451612903
2016-04,2016,4,BAŞAKŞEHİR,7632520.464,16.966,59.40666666666668
2016-05,2016,5,BAŞAKŞEHİR,6923710.028,18.64870967741936,68.51129032258065
2016-06,2016,6,BAŞAKŞEHİR,5493240.904,23.70533333333333,67.00066666666666
2016-07,2016,7,BAŞAKŞEHİR,4727092.229,25.25967741935484,68.12096774193549
2016-08,2016,8,BAŞAKŞEHİR,5496187.618,25.54258064516129,74.07129032258067
2016-09,2016,9,BAŞAKŞEHİR,5090544.658,21.45,69.074
2016-10,2016,10,BAŞAKŞEHİR,9122173.45800001,15.92677419354839,91.34193548387097
2016-11,2016,11,BAŞAKŞEHİR,15747987.819,12.05166666666667,73.55933333333334
2016-12,2016,12,BAŞAKŞEHİR,24504206.605,4.892580645161291,77.5722580645161
2017-01,2017,1,BAŞAKŞEHİR,27614979.714,3.509032258064516,83.33580645161292
2017-02,2017,2,BAŞAKŞEHİR,21914549.699,7.834999999999998,74.46821428571427
2017-03,2017,3,BAŞAKŞEHİR,19366040.734,9.70838709677419,76.90064516129033
2017-04,2017,4,BAŞAKŞEHİR,14272592.982,12.94666666666667,67.18299999999999
2017-05,2017,5,BAŞAKŞEHİR,8266485.699,17.95064516129032,74.11
2017-06,2017,6,BAŞAKŞEHİR,6146827.062,23.84966666666667,70.71633333333332
2017-07,2017,7,BAŞAKŞEHİR,6138862.157,24.40935483870968,68.10870967741936
2017-08,2017,8,BAŞAKŞEHİR,6134961.508,24.18580645161291,74.0583870967742
2017-09,2017,9,BAŞAKŞEHİR,6033924.5,22.02855555555556,71.20799999999998
2017-10,2017,10,BAŞAKŞEHİR,9727594.844,15.13064516129032,73.77419354838712
2017-11,2017,11,BAŞAKŞEHİR,16924496.525,12.107,78.23266666666669
2017-12,2017,12,BAŞAKŞEHİR,18831052.472,10.66870967741935,71.81806451612904
2018-01,2018,1,BAŞAKŞEHİR,26481077.441,7.359032258064518,77.66612903225808
2018-02,2018,2,BAŞAKŞEHİR,22237915.868,7.766785714285715,81.79678571428573
2018-03,2018,3,BAŞAKŞEHİR,21612703.382,11.05451612903226,75.08387
2018-04,2018,4,BAŞAKŞEHİR,12421361.472,14.56633333333333,68.99233333333333
2018-05,2018,5,BAŞAKŞEHİR,8351070.00800001,18.65,76.12322580645161
2018-06,2018,6,BAŞAKŞEHİR,6174428.05,22.926,70.84999999999998
2018-07,2018,7,BAŞAKŞEHİR,6333802.015,25.3383870967742,68.6541935483871
2018-08,2018,8,BAŞAKŞEHİR,5114257.045,25.89193548387097,69.28064516129034
2018-09,2018,9,BAŞAKŞEHİR,6475127.497,21.67666666666667,74.05966666666664
2018-10,2018,10,BAŞAKŞEHİR,9161492.90000001,17.18645161290322,75.62032258064518
2018-11,2018,11,BAŞAKŞEHİR,16731348.842,12.56166666666667,81.14666666666666
2018-12,2018,12,BAŞAKŞEHİR,28052087.214,7.041935483870969,81.63290322580644
2019-01,2019,1,BAŞAKŞEHİR,30259490.681,7.139677419354839,75.75419354838712
